"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"STAY HOT BURN NOT Broad Spectrum SPF 25 Sunscreen","82704-2650-2","7 g/100mL,                         6  g/100mL","LOTION","TOPICAL","M020","SKNVCARE,LLC","82704-2650","Octinoxate and Zinc Oxide","OCTINOXATE;  ZINC OXIDE","HUMAN OTC DRUG","08/01/2022","N/A","OTC MONOGRAPH DRUG","50 mL in 1 BOTTLE, PUMP (82704-2650-2)","N/A","N/A","No","12/31/2025"
"Stick Foundation SPF","59735-430-01","7.5 g/100g,                         5  g/100g,                         2  g/100g","CREAM","TOPICAL","M020","MANA PRODUCTS, INC.","59735-430","Stick Foundation","OCTINOXATE;  OCTISALATE;  TITANIUM DIOXIDE","HUMAN OTC DRUG","12/12/2013","N/A","OTC MONOGRAPH DRUG","1 TUBE in 1 CARTON (59735-430-01)  / 14 g in 1 TUBE","N/A","N/A","No","12/31/2025"
"STING MASTER","80324-078-00","40 mg/g","CREAM","TOPICAL","M017","Les Technologies Ptero, Inc","80324-078","LIDOCAINE HYDROCHLORIDE","LIDOCAINE HYDROCHLORIDE","HUMAN OTC DRUG","08/20/2020","N/A","OTC MONOGRAPH DRUG","1 JAR in 1 BOX (80324-078-00)  / 28.35 g in 1 JAR","Amide Local Anesthetic [EPC],  Amides [CS],  Antiarrhythmic [EPC],  Local Anesthesia [PE]","N/A","No","12/31/2024"
"Stomach Relief","0363-7024-16","525 mg/30mL","LIQUID","ORAL","M008","Walgreens","0363-7024","Bismuth subsalicylate","BISMUTH SUBSALICYLATE","HUMAN OTC DRUG","11/30/2023","N/A","OTC MONOGRAPH DRUG","473 mL in 1 BOTTLE, PLASTIC (0363-7024-16)","Bismuth [CS],  Bismuth [EPC]","N/A","No","12/31/2025"
"Stomach Relief","0363-7024-32","525 mg/30mL","LIQUID","ORAL","M008","Walgreens","0363-7024","Bismuth subsalicylate","BISMUTH SUBSALICYLATE","HUMAN OTC DRUG","11/30/2023","N/A","OTC MONOGRAPH DRUG","2 BOTTLE, PLASTIC in 1 PACKAGE (0363-7024-32)  / 473 mL in 1 BOTTLE, PLASTIC","Bismuth [CS],  Bismuth [EPC]","N/A","No","12/31/2025"
"Stool Softener with Laxative","57896-304-01","50 mg/1,                         8.6  mg/1","TABLET, FILM COATED","ORAL","505G(a)(3)","Geri-Care Pharmaceutical Corp","57896-304","Docusate Sodium and Sennosides","DOCUSATE SODIUM;  SENNOSIDES","HUMAN OTC DRUG","12/01/2019","N/A","OTC MONOGRAPH DRUG","100 TABLET, FILM COATED in 1 BOTTLE (57896-304-01)","N/A","N/A","No","12/31/2024"
"Stool Softener with Laxative","57896-304-10","50 mg/1,                         8.6  mg/1","TABLET, FILM COATED","ORAL","505G(a)(3)","Geri-Care Pharmaceutical Corp","57896-304","Docusate Sodium and Sennosides","DOCUSATE SODIUM;  SENNOSIDES","HUMAN OTC DRUG","12/01/2019","N/A","OTC MONOGRAPH DRUG","1000 TABLET, FILM COATED in 1 BOTTLE (57896-304-10)","N/A","N/A","No","12/31/2024"
"Suave","64942-2144-1","1 g/100mL","SHAMPOO","TOPICAL","part358H","Conopco, Inc. d/b/a/ Unilever","64942-2144","Essentials Scalp Control Anti-Dandruff 2 IN 1 Shampoo plus Conditioner","PYRITHIONE ZINC","HUMAN OTC DRUG","08/04/2023","N/A","OTC MONOGRAPH FINAL","373 mL in 1 CONTAINER (64942-2144-1)","N/A","N/A","No","12/31/2024"
"Sucralfate","51407-881-90","1 g/1","TABLET","ORAL","ANDA074415","Golden State Medical Supply, Inc.","51407-881","Sucralfate","SUCRALFATE","HUMAN PRESCRIPTION DRUG","03/16/2024","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (51407-881-90)","Aluminum Complex [EPC],  Organometallic Compounds [CS]","N/A","No","12/31/2025"
"sugar free honey lemon cough drops","55910-062-30","7.6 mg/1","LOZENGE","ORAL","M012","Dollar General Corporation","55910-062","menthol","MENTHOL","HUMAN OTC DRUG","03/22/2016","N/A","OTC MONOGRAPH DRUG","30 LOZENGE in 1 BAG (55910-062-30)","N/A","N/A","No","12/31/2024"
"Sulfacetamide Sodium and Prednisolone Sodium Phosphate","53002-8690-1","2.3 mg/mL,                         100  mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA074449","RPK Pharmaceuticals, Inc.","53002-8690","Sulfacetamide Sodium and Prednisolone Sodium Phosphate","PREDNISOLONE SODIUM PHOSPHATE;  SULFACETAMIDE SODIUM","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","ANDA","5 mL in 1 BOTTLE, DROPPER (53002-8690-1)","Corticosteroid Hormone Receptor Agonists [MoA],  Corticosteroid [EPC],  Sulfonamide Antibacterial [EPC],  Sulfonamides [CS]","N/A","No","12/31/2024"
"Sulfacetamide Sodium and Prednisolone Sodium Phosphate","53002-8690-2","2.3 mg/mL,                         100  mg/mL","SOLUTION/ DROPS","OPHTHALMIC","ANDA074449","RPK Pharmaceuticals, Inc.","53002-8690","Sulfacetamide Sodium and Prednisolone Sodium Phosphate","PREDNISOLONE SODIUM PHOSPHATE;  SULFACETAMIDE SODIUM","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","ANDA","10 mL in 1 BOTTLE, DROPPER (53002-8690-2)","Corticosteroid Hormone Receptor Agonists [MoA],  Corticosteroid [EPC],  Sulfonamide Antibacterial [EPC],  Sulfonamides [CS]","N/A","No","12/31/2024"
"Sulur 8 Kids Anti-Dandruff Hair and Scalp Conditioner","12022-022-00","20 mg/g","OINTMENT","TOPICAL","M032","J. Strickland & Co.","12022-022","Sulfur","SULFUR","HUMAN OTC DRUG","08/20/1997","N/A","OTC MONOGRAPH DRUG","113 g in 1 JAR (12022-022-00)","N/A","N/A","No","12/31/2024"
"Sumatriptan Succinate","0378-5631-59","50 mg/1","TABLET, FILM COATED","ORAL","ANDA077744","Mylan Pharmaceuticals Inc.","0378-5631","sumatriptan succinate","SUMATRIPTAN SUCCINATE","HUMAN PRESCRIPTION DRUG","08/10/2009","N/A","ANDA","9 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (0378-5631-59)","Serotonin 1b Receptor Agonists [MoA],  Serotonin 1d Receptor Agonists [MoA],  Serotonin-1b and Serotonin-1d Receptor Agonist [EPC]","N/A","No","12/31/2024"
"Sumatriptan Succinate","0378-5632-59","100 mg/1","TABLET, FILM COATED","ORAL","ANDA077744","Mylan Pharmaceuticals Inc.","0378-5632","sumatriptan succinate","SUMATRIPTAN SUCCINATE","HUMAN PRESCRIPTION DRUG","08/10/2009","N/A","ANDA","9 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (0378-5632-59)","Serotonin 1b Receptor Agonists [MoA],  Serotonin 1d Receptor Agonists [MoA],  Serotonin-1b and Serotonin-1d Receptor Agonist [EPC]","N/A","No","12/31/2024"
"Synjardy","0597-0290-20","5 mg/1,                         1000  mg/1","TABLET, EXTENDED RELEASE","ORAL","NDA208658","Boehringer Ingelheim Pharmaceuticals, Inc.","0597-0290","empagliflozin, metformin hydrochloride","EMPAGLIFLOZIN;  METFORMIN HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/10/2016","03/31/2025","NDA","1 BOTTLE in 1 CARTON (0597-0290-20)  / 14 TABLET, EXTENDED RELEASE in 1 BOTTLE","Biguanide [EPC],  Biguanides [CS],  Sodium-Glucose Cotransporter 2 Inhibitor [EPC],  Sodium-Glucose Transporter 2 Inhibitors [MoA]","N/A","No","12/31/2024"
"Synjardy","0597-0290-59","5 mg/1,                         1000  mg/1","TABLET, EXTENDED RELEASE","ORAL","NDA208658","Boehringer Ingelheim Pharmaceuticals, Inc.","0597-0290","empagliflozin, metformin hydrochloride","EMPAGLIFLOZIN;  METFORMIN HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/10/2016","N/A","NDA","180 TABLET, EXTENDED RELEASE in 1 BOTTLE (0597-0290-59)","Biguanide [EPC],  Biguanides [CS],  Sodium-Glucose Cotransporter 2 Inhibitor [EPC],  Sodium-Glucose Transporter 2 Inhibitors [MoA]","N/A","No","12/31/2024"
"Synjardy","0597-0290-74","5 mg/1,                         1000  mg/1","TABLET, EXTENDED RELEASE","ORAL","NDA208658","Boehringer Ingelheim Pharmaceuticals, Inc.","0597-0290","empagliflozin, metformin hydrochloride","EMPAGLIFLOZIN;  METFORMIN HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/10/2016","N/A","NDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (0597-0290-74)","Biguanide [EPC],  Biguanides [CS],  Sodium-Glucose Cotransporter 2 Inhibitor [EPC],  Sodium-Glucose Transporter 2 Inhibitors [MoA]","N/A","No","12/31/2024"
"SYSTANE HYDRATION PF PRESERVATIVE FREE","0065-1510-00","4 mg/mL,                         3  mg/mL","SOLUTION/ DROPS","OPHTHALMIC","M018","Alcon Laboratories, Inc.","0065-1510","Polyethylene Glycol 400 and Propylene Glycol","POLYETHYLENE GLYCOL 400;  PROPYLENE GLYCOL","HUMAN OTC DRUG","01/11/2023","N/A","OTC MONOGRAPH DRUG","2 BOTTLE in 1 CARTON (0065-1510-00)  / 10 mL in 1 BOTTLE","N/A","N/A","No","12/31/2024"
"SYSTANE HYDRATION PF PRESERVATIVE FREE","0065-1510-06","4 mg/mL,                         3  mg/mL","SOLUTION/ DROPS","OPHTHALMIC","M018","Alcon Laboratories, Inc.","0065-1510","Polyethylene Glycol 400 and Propylene Glycol","POLYETHYLENE GLYCOL 400;  PROPYLENE GLYCOL","HUMAN OTC DRUG","02/01/2021","N/A","OTC MONOGRAPH DRUG","1 BOTTLE in 1 CARTON (0065-1510-06)  / 10 mL in 1 BOTTLE","N/A","N/A","No","12/31/2024"
"Tadalafil","0093-3016-65","2.5 mg/1","TABLET, FILM COATED","ORAL","ANDA090141","Teva Pharmaceuticals USA, Inc.","0093-3016","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","09/27/2018","N/A","ANDA","2 BLISTER PACK in 1 BOX (0093-3016-65)  / 15 TABLET, FILM COATED in 1 BLISTER PACK (0093-3016-30)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2025"
"Tadalafil","0093-3017-65","5 mg/1","TABLET, FILM COATED","ORAL","ANDA090141","Teva Pharmaceuticals USA, Inc.","0093-3017","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","09/27/2018","N/A","ANDA","2 BLISTER PACK in 1 BOX (0093-3017-65)  / 15 TABLET, FILM COATED in 1 BLISTER PACK (0093-3017-30)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2025"
"Tadalafil","0093-3017-56","5 mg/1","TABLET, FILM COATED","ORAL","ANDA090141","Teva Pharmaceuticals USA, Inc.","0093-3017","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","09/27/2018","01/31/2025","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (0093-3017-56)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2025"
"Tadalafil","71335-1491-1","20 mg/1","TABLET","ORAL","ANDA209654","Bryant Ranch Prepack","71335-1491","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","01/29/2020","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1491-1)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2024"
"Tadalafil","71335-1491-2","20 mg/1","TABLET","ORAL","ANDA209654","Bryant Ranch Prepack","71335-1491","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","02/25/2020","N/A","ANDA","10 TABLET in 1 BOTTLE (71335-1491-2)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2024"
"Tadalafil","71335-1491-3","20 mg/1","TABLET","ORAL","ANDA209654","Bryant Ranch Prepack","71335-1491","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","06/03/2020","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1491-3)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2024"
"Tadalafil","71335-1491-4","20 mg/1","TABLET","ORAL","ANDA209654","Bryant Ranch Prepack","71335-1491","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","08/30/2021","N/A","ANDA","5 TABLET in 1 BOTTLE (71335-1491-4)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2024"
"Tadalafil","71335-1491-5","20 mg/1","TABLET","ORAL","ANDA209654","Bryant Ranch Prepack","71335-1491","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","12/28/2021","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1491-5)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2024"
"Tadalafil","71335-1491-6","20 mg/1","TABLET","ORAL","ANDA209654","Bryant Ranch Prepack","71335-1491","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","09/23/2021","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-1491-6)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2024"
"Tadalafil","71335-1491-7","20 mg/1","TABLET","ORAL","ANDA209654","Bryant Ranch Prepack","71335-1491","Tadalafil","TADALAFIL","HUMAN PRESCRIPTION DRUG","03/29/2021","N/A","ANDA","15 TABLET in 1 BOTTLE (71335-1491-7)","Phosphodiesterase 5 Inhibitor [EPC],  Phosphodiesterase 5 Inhibitors [MoA]","N/A","No","12/31/2024"
"Tamsulosin hydrochloride","76282-744-05",".4 mg/1","CAPSULE","ORAL","ANDA078801","EXELAN PHARMACEUTICALS, INC.","76282-744","Tamsulosin hydrochloride","TAMSULOSIN HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/01/2024","N/A","ANDA","500 CAPSULE in 1 BOTTLE (76282-744-05)","Adrenergic alpha-Antagonists [MoA],  alpha-Adrenergic Blocker [EPC]","N/A","No","12/31/2025"
"TARINA 24 FE","50102-224-23","","KIT","","ANDA207504","Afaxys Pharma, LLC","50102-224","Norethindrone Acetate and Ethinyl Estradiol and Ferrous Fumarate","","HUMAN PRESCRIPTION DRUG","06/15/2017","N/A","ANDA","3 POUCH in 1 CARTON (50102-224-23)  / 1 BLISTER PACK in 1 POUCH (50102-224-21)  / 1 KIT in 1 BLISTER PACK","N/A","N/A","No","12/31/2025"
"Tazza Antiseptic Hand Sanitizing Wipes","76370-0016-0",".13 g/100mL","CLOTH","TOPICAL","505G(a)(3)","Tazza Brands East, Inc.","76370-0016","Benzalkonium Chloride","BENZALKONIUM CHLORIDE","HUMAN OTC DRUG","02/11/2022","N/A","OTC MONOGRAPH DRUG","1400 APPLICATOR in 1 POUCH (76370-0016-0)  / 1.3 mL in 1 APPLICATOR","N/A","N/A","No","12/31/2025"
"Tazza Hand Sanitizer","76370-0017-0",".13 g/100mL","CLOTH","TOPICAL","505G(a)(3)","Tazza Brands East Inc.","76370-0017","Benzalkonium Chloride","BENZALKONIUM CHLORIDE","HUMAN OTC DRUG","06/10/2022","N/A","OTC MONOGRAPH DRUG","1500 APPLICATOR in 1 BAG (76370-0017-0)  / 1.1 mL in 1 APPLICATOR","N/A","N/A","No","12/31/2025"
"Tazza-X Extreme Hand Sanitizing Wipes","76370-0010-0","70 mL/100mL","CLOTH","TOPICAL","505G(a)(3)","Tazza Brands East Inc.","76370-0010","Ethanol","ALCOHOL","HUMAN OTC DRUG","11/27/2020","N/A","OTC MONOGRAPH DRUG","50 POUCH in 1 CARTON (76370-0010-0)  / 1 APPLICATOR in 1 POUCH / 3.2 mL in 1 APPLICATOR","N/A","N/A","No","12/31/2025"
"Telmisartan","68462-200-30","40 mg/1","TABLET","ORAL","ANDA090032","Glenmark Pharmaceuticals Inc., USA","68462-200","Telmisartan","TELMISARTAN","HUMAN PRESCRIPTION DRUG","12/14/2020","N/A","ANDA","30 TABLET in 1 BOTTLE (68462-200-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2025"
"Telmisartan","68462-200-82","40 mg/1","TABLET","ORAL","ANDA090032","Glenmark Pharmaceuticals Inc., USA","68462-200","Telmisartan","TELMISARTAN","HUMAN PRESCRIPTION DRUG","12/14/2020","N/A","ANDA","5 BLISTER PACK in 1 CARTON (68462-200-82)  / 10 TABLET in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2025"
"Telmisartan","68462-200-01","40 mg/1","TABLET","ORAL","ANDA090032","Glenmark Pharmaceuticals Inc., USA","68462-200","Telmisartan","TELMISARTAN","HUMAN PRESCRIPTION DRUG","07/07/2014","N/A","ANDA","100 TABLET in 1 BOTTLE (68462-200-01)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2025"
"Telmisartan","68462-200-13","40 mg/1","TABLET","ORAL","ANDA090032","Glenmark Pharmaceuticals Inc., USA","68462-200","Telmisartan","TELMISARTAN","HUMAN PRESCRIPTION DRUG","07/07/2014","N/A","ANDA","3 BLISTER PACK in 1 CARTON (68462-200-13)  / 10 TABLET in 1 BLISTER PACK","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2025"
"Telmisartan","68462-200-90","40 mg/1","TABLET","ORAL","ANDA090032","Glenmark Pharmaceuticals Inc., USA","68462-200","Telmisartan","TELMISARTAN","HUMAN PRESCRIPTION DRUG","03/07/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (68462-200-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2025"
"Telmisartan and Hydrochlorothiazide","68180-195-06","25 mg/1,                         80  mg/1","TABLET","ORAL","ANDA091351","Lupin Pharmaceuticals, Inc.","68180-195","Telmisartan and Hydrochlorothiazide","HYDROCHLOROTHIAZIDE;  TELMISARTAN","HUMAN PRESCRIPTION DRUG","04/28/2015","01/31/2025","ANDA","30 TABLET in 1 BOTTLE (68180-195-06)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2025"
"TENA Proskin protective cream","59608-017-01","130 mg/g","CREAM","TOPICAL","M016","Essity HMS North America Inc","59608-017","Zinc oxide","ZINC OXIDE","HUMAN OTC DRUG","10/25/2022","N/A","OTC MONOGRAPH DRUG","1 TUBE in 1 CARTON (59608-017-01)  / 113 g in 1 TUBE","Copper Absorption Inhibitor [EPC],  Decreased Copper Ion Absorption [PE]","N/A","No","12/31/2025"
"Tenofovir disoproxil fumarate","69097-533-02","300 mg/1","TABLET","ORAL","ANDA078800","Cipla USA Inc.","69097-533","Tenofovir disoproxil fumarate","TENOFOVIR DISOPROXIL FUMARATE","HUMAN PRESCRIPTION DRUG","01/26/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (69097-533-02)","Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC],  Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC],  Nucleoside Reverse Transcriptase Inhibitors [MoA],  Nucleosides [CS]","N/A","No","12/31/2025"
"Tenofovir disoproxil fumarate","69097-533-15","300 mg/1","TABLET","ORAL","ANDA078800","Cipla USA Inc.","69097-533","Tenofovir disoproxil fumarate","TENOFOVIR DISOPROXIL FUMARATE","HUMAN PRESCRIPTION DRUG","01/26/2018","N/A","ANDA","1000 TABLET in 1 BOTTLE (69097-533-15)","Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC],  Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC],  Nucleoside Reverse Transcriptase Inhibitors [MoA],  Nucleosides [CS]","N/A","No","12/31/2025"
"Terbinafine Hydrochloride","72162-1595-1","250 mg/1","TABLET","ORAL","ANDA077714","Bryant Ranch Prepack","72162-1595","Terbinafine Hydrochloride","TERBINAFINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/07/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (72162-1595-1)","Allylamine Antifungal [EPC],  Allylamine [CS]","N/A","No","12/31/2025"
"Terbium Metallicum","37662-3643-1","100 [hp_C]/1","PELLET","ORAL","","Hahnemann Laboratories, INC.","37662-3643","Terbium Metallicum","TERBIUM","HUMAN OTC DRUG","07/27/2023","N/A","UNAPPROVED HOMEOPATHIC","200 PELLET in 1 VIAL, GLASS (37662-3643-1)","N/A","N/A","No","12/31/2024"
"Terbium Metallicum","37662-3643-2","100 [hp_C]/1","PELLET","ORAL","","Hahnemann Laboratories, INC.","37662-3643","Terbium Metallicum","TERBIUM","HUMAN OTC DRUG","07/27/2023","N/A","UNAPPROVED HOMEOPATHIC","500 PELLET in 1 VIAL, GLASS (37662-3643-2)","N/A","N/A","No","12/31/2024"
"Terbium Metallicum","37662-3643-3","100 [hp_C]/1","PELLET","ORAL","","Hahnemann Laboratories, INC.","37662-3643","Terbium Metallicum","TERBIUM","HUMAN OTC DRUG","07/27/2023","N/A","UNAPPROVED HOMEOPATHIC","3000 PELLET in 1 BOTTLE, GLASS (37662-3643-3)","N/A","N/A","No","12/31/2024"
"Terbium Metallicum","37662-3643-4","100 [hp_C]/1","PELLET","ORAL","","Hahnemann Laboratories, INC.","37662-3643","Terbium Metallicum","TERBIUM","HUMAN OTC DRUG","07/27/2023","N/A","UNAPPROVED HOMEOPATHIC","10000 PELLET in 1 BOTTLE, GLASS (37662-3643-4)","N/A","N/A","No","12/31/2024"
"Thai Duong Hand Sanitizer Antiseptic Hand Rub","81379-001-00","70 mL/100mL","GEL","TOPICAL","505G(a)(3)","SAO THAI DUONG JOINT STOCK COMPANY - BRANCH","81379-001","ALCOHOL","ALCOHOL","HUMAN OTC DRUG","04/27/2021","N/A","OTC MONOGRAPH DRUG","480 mL in 1 BOTTLE (81379-001-00)","N/A","N/A","No","12/31/2024"
"The Pearl Sun Defender Sunscreen Broad Spectrum SPF 25","83551-2650-2","7 g/100mL,                         6  g/100mL","LOTION","TOPICAL","part352","CARL B. PEARL, M.D., P.C","83551-2650","Octinoxate and Zinc Oxide","OCTINOXATE;  ZINC OXIDE","HUMAN OTC DRUG","04/01/2023","N/A","OTC MONOGRAPH NOT FINAL","50 mL in 1 BOTTLE, PUMP (83551-2650-2)","N/A","N/A","No","12/31/2024"
"The Pharma C Company Triple Action Hemorrhoidal Pads","55239-459-00","50 mg/g,                         2.5  mg/g,                         500  mg/g","CLOTH","TOPICAL","M015","Kleen Test Products Corporation","55239-459","WITCH HAZEL, LIDOCAINE, PHENYLEPHRINE HYDROCHLORIDE","LIDOCAINE;  PHENYLEPHRINE HYDROCHLORIDE;  WITCH HAZEL","HUMAN OTC DRUG","01/15/2024","N/A","OTC MONOGRAPH DRUG","100 PATCH in 1 JAR (55239-459-00)  / 2 g in 1 PATCH","Adrenergic alpha1-Agonists [MoA],  Amide Local Anesthetic [EPC],  Amides [CS],  Antiarrhythmic [EPC],  Local Anesthesia [PE],  alpha-1 Adrenergic Agonist [EPC]","N/A","No","12/31/2025"
"Tizanidine","70518-0133-0","4 mg/1","TABLET","ORAL","ANDA076286","REMEDYREPACK INC.","70518-0133","Tizanidine","TIZANIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/07/2017","N/A","ANDA","60 TABLET in 1 BOTTLE (70518-0133-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2025"
"Tizanidine","70518-0133-1","4 mg/1","TABLET","ORAL","ANDA076286","REMEDYREPACK INC.","70518-0133","Tizanidine","TIZANIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/05/2017","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (70518-0133-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2025"
"Tizanidine","70518-0133-3","4 mg/1","TABLET","ORAL","ANDA076286","REMEDYREPACK INC.","70518-0133","Tizanidine","TIZANIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/07/2021","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (70518-0133-3)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2025"
"Tizanidine","70518-0133-2","4 mg/1","TABLET","ORAL","ANDA076286","REMEDYREPACK INC.","70518-0133","Tizanidine","TIZANIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/30/2017","N/A","ANDA","15 TABLET in 1 BOTTLE, PLASTIC (70518-0133-2)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2025"
"Tizanidine","70518-3181-0","2 mg/1","TABLET","ORAL","ANDA076416","REMEDYREPACK INC.","70518-3181","Tizanidine","TIZANIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/05/2021","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (70518-3181-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2025"
"Tizanidine","70518-3181-1","2 mg/1","TABLET","ORAL","ANDA076416","REMEDYREPACK INC.","70518-3181","Tizanidine","TIZANIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/22/2022","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (70518-3181-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2025"
"Tobramycin","53002-9230-1","3 mg/mL","SOLUTION","OPHTHALMIC","ANDA064052","RPK Pharmaceuticals, Inc.","53002-9230","Tobramycin","TOBRAMYCIN","HUMAN PRESCRIPTION DRUG","10/01/2017","N/A","ANDA","5 mL in 1 BOTTLE, DROPPER (53002-9230-1)","Aminoglycoside Antibacterial [EPC],  Aminoglycosides [CS]","N/A","No","12/31/2024"
"Tolnaftate","21130-213-00","1.5 g/150g","AEROSOL, SPRAY","TOPICAL","M005","Better Living Brands LLC","21130-213","Antifungal Liquid Spray","TOLNAFTATE","HUMAN OTC DRUG","09/27/2021","N/A","OTC MONOGRAPH DRUG","150 g in 1 CANISTER (21130-213-00)","N/A","N/A","No","12/31/2025"
